Column1.1	Column1.2	Column1.3	Column2	Column3	Column4	Column5	Column6
CP000816	Ignicoccus hospitalis	Archaea	Crenarchaeota	Conexivisphaeria	Desulfurococcales	Desulfurococcaceae	"Ignicoccus	c			"
CP003423	Fervidicoccus fontis	Archaea	Crenarchaeota	Conexivisphaeria	Fervidicoccales	Fervidicoccaceae	"Fervidicoccus	c	type sp.		"
L07511	Pyrobaculum islandicum	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c	type sp.		"
AB063647	Pyrobaculum organotrophum	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
CP003098	Pyrobaculum ferrireducens	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
CP001014	Pyrobaculum neutrophilum	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
CP000660	Pyrobaculum arsenaticum	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
AB087402	Pyrobaculum oguniense	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
KU720559	Pyrobaculum igneiluti	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
AE009441	Pyrobaculum aerophilum	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
AB078332	Pyrobaculum calidifontis	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Pyrobaculum	c			"
HM594678	Thermoproteus thermophilus	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Thermoproteus	c			"
KR185348	Thermoproteus uzoniensis	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Thermoproteus	c			"
M35966	Thermoproteus tenax	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Thermoproteus	c	type sp.		"
CP002100	Vulcanisaeta distributa	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Vulcanisaeta	c	type sp.		"
AB063645	Vulcanisaeta souniana	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Vulcanisaeta	c			"
HM594677	Vulcanisaeta thermophila	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Vulcanisaeta	c			"
AB013926	Caldivirga maquilingensis	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Caldivirga	c	type sp.		"
AB005296	Thermocladium modestius	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Thermocladium	c	type sp.		"
CP006646	Thermofilum adornatum	Archaea	Crenarchaeota	Conexivisphaeria	Thermofilales	Thermofilaceae	"Thermofilum	c			"
X14835	Thermofilum pendens	Archaea	Crenarchaeota	Conexivisphaeria	Thermofilales	Thermofilaceae	"Thermofilum	c	type sp.		"
CP009961	Thermofilum uzonense	Archaea	Crenarchaeota	Conexivisphaeria	Thermofilales	Thermofilaceae	"Thermofilum	c			"
MK139956	Nitrosopumilus piranensis	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	c			"
JQ346765	Nitrosopumilus maritimus	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	c	type sp.		"
KX950757	Nitrosopumilus cobalaminigenes	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	n			"
KX950758	Nitrosopumilus oxyclinae	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	n			"
MK139955	Nitrosopumilus adriaticus	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	c			"
KX950759	Nitrosopumilus ureiphilus	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	n			"
LC571517	Nitrosopumilus zosterae	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosopumilus	c			"
HQ331116	Nitrosarchaeum koreense	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	"Nitrosarchaeum	c	type sp.		"
CP007536	Nitrososphaera viennensis	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	"Nitrososphaera	c	type sp.		"
LC552068	Conexivisphaera calida	Archaea	Crenarchaeota	Conexivisphaeria	Conexivisphaerales	Conexivisphaeraceae	"Conexivisphaera	c	type sp.		"
AE009439	Methanopyrus kandleri	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	"Methanopyrus	c	type sp.		"
LC065376	Zafaria cholistanensis	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	"Zafaria	c	type sp.		"
KR698370	Pontibacter cellulosilyticus	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	"Pontibacter	c			"
KT716397	Pontibacter flavimaris	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	"Pontibacter	c			"
KX928704	Actinomadura soli	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	"Actinomadura	c			"
MH569475	Trichococcus shcherbakoviae subsp. psychrophilus	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	"Trichococcus	c			"
MK135802	Flavobacterium hydrocarbonoxydans	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	"Flavobacterium	c			"
MK418417	Anoxybacillus karvacharensis	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	"Anoxybacillus	c			"
MK503700	Aquariibacter albus	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	"Aquariibacter	c	type sp.		"
MK675112	Rhodocaloribacter litoris	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	"Rhodothermus	c	type sp.		"
MN493722	Sphingosinicella flava	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	"Sphingosinicella	c			"
MN540907	Photobacterium arenosum	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	"Photobacterium	c			"
MN685326	Paraburkholderia antibiotica	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	"Paraburkholderia	c			"
MN685330	Paraburkholderia polaris	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	"Paraburkholderia	c			"
MN749921	Limnovirga soli	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	"Limnovirga	c	type sp.		"
MN796258	Aminipila luticellarii	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales_incertae_sedis	"Aminipila	c			"
MN932101	Mangrovicoccus algicola	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	"Mangrovicoccus	c			"
MN938143	Flavobacterium dauae	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	"Flavobacterium	c			"
MT275741	Musicola keenii	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	"Musicola	c			"
MT380471	Acinetobacter geminorum	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	"Acinetobacter	c			"
MT525338	Blautia liquoris	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	"Blautia	c			"
MT628672	Staphylococcus singaporensis	Bacteria	Bacillota	Bacilli	Caryophanales	Staphylococcaceae	"Staphylococcus	c			"
MT764255	Selenomonas timonae	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	"Selenomonas	c			"
MT875202	Undibacterium rugosum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT875203	Undibacterium hunanense	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT875205	Undibacterium curvum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT875206	Undibacterium griseum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT875208	Undibacterium flavidum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT875209	Undibacterium nitidum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT875211	Undibacterium umbellatum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	"Undibacterium	c			"
MT879293	Luteimonas deserti	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	"Luteimonas	c			"
MT882021	Campylobacter massiliensis	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	"Campylobacter	c			"
MT912782	Parasphingopyxis marina	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	"Parasphingopyxis	c			"
MW115908	Pectobacterium quasiaquaticum	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	"Pectobacterium	c			"
MW139243	Aquibacillus kalidii	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	"Aquibacillus	c			"
MW159752	Treponema peruense	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	"Treponema	c			"
MW195018	Luteolibacter ambystomatis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
MW228811	Agilicoccus flavus	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Dermatophilaceae	"Agilicoccus	c	type sp.		"
